id,name,source
UIS.ICTSKILLDUPLIC,"Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document , both sexes (%)",Education Statistics
UIS.ICTSKILLDUPLIC.F,"Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, female (%)",Education Statistics
UIS.ICTSKILLDUPLIC.GPIA,"Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, adjusted gender parity index (GPIA)",Education Statistics
UIS.ICTSKILLDUPLIC.M,"Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, male (%)",Education Statistics
UIS.ICTSKILLFORMULA,"Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, both sexes (%)",Education Statistics
UIS.ICTSKILLFORMULA.F,"Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, female (%)",Education Statistics
UIS.ICTSKILLFORMULA.GPIA,"Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, adjusted gender parity index (GPIA)",Education Statistics
UIS.ICTSKILLFORMULA.M,"Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, male (%)",Education Statistics
UIS.ICTSKILLPROGLANG,"Proportion of youth and adults who have wrote a computer program using a specialised programming language, both sexes (%)",Education Statistics
UIS.ICTSKILLPROGLANG.F,"Proportion of youth and adults who have wrote a computer program using a specialised programming language, female (%)",Education Statistics
UIS.ICTSKILLPROGLANG.GPIA,"Proportion of youth and adults who have wrote a computer program using a specialised programming language, adjusted gender parity index (GPIA)",Education Statistics
UIS.ICTSKILLPROGLANG.M,"Proportion of youth and adults who have wrote a computer program using a specialised programming language, male (%)",Education Statistics
UIS.ICTSKILLSOFTWARE,"Proportion of youth and adults who have found, downloaded, installed and configured software, both sexes (%)",Education Statistics
UIS.ICTSKILLSOFTWARE.F,"Proportion of youth and adults who have found, downloaded, installed and configured software, female (%)",Education Statistics
UIS.ICTSKILLSOFTWARE.GPIA,"Proportion of youth and adults who have found, downloaded, installed and configured software, adjusted gender parity index (GPIA)",Education Statistics
UIS.ICTSKILLSOFTWARE.M,"Proportion of youth and adults who have found, downloaded, installed and configured software, male (%)",Education Statistics
UIS.ICTSKILLTRANSFERFILE,"Proportion of youth and adults who have transferred files between a computer and other devices, both sexes (%)",Education Statistics
UIS.ICTSKILLTRANSFERFILE.F,"Proportion of youth and adults who have transferred files between a computer and other devices, female (%)",Education Statistics
UIS.ICTSKILLTRANSFERFILE.GPIA,"Proportion of youth and adults who have transferred files between a computer and other devices, adjusted gender parity index (GPIA)",Education Statistics
UIS.ICTSKILLTRANSFERFILE.M,"Proportion of youth and adults who have transferred files between a computer and other devices, male (%)",Education Statistics
UIS.ILLPOP.AG25T64,"Illiterate population, 25-64 years, both sexes (number)",Education Statistics
UIS.ILLPOP.AG25T64.F,"Illiterate population, 25-64 years, female (number)",Education Statistics
UIS.ILLPOP.AG25T64.M,"Illiterate population, 25-64 years, male (number)",Education Statistics
UIS.ILLPOPF.AG25T64,"Illiterate population, 25-64 years, % female",Education Statistics
UIS.LP.AG15T24,"Youth illiterate population, 15-24 years, both sexes (number)",Education Statistics
UIS.LP.AG15T24.F,"Youth illiterate population, 15-24 years, female (number)",Education Statistics
UIS.LP.AG15T24.M,"Youth illiterate population, 15-24 years, male (number)",Education Statistics
UIS.LP.AG15T99,"Adult illiterate population, 15+ years, both sexes (number)",Education Statistics
UIS.LP.AG15T99.F,"Adult illiterate population, 15+ years, female (number)",Education Statistics
UIS.LP.AG15T99.M,"Adult illiterate population, 15+ years, male (number)",Education Statistics
UIS.LP.AG65,"Elderly illiterate population, 65+ years, both sexes (number)",Education Statistics
UIS.LP.AG65.F,"Elderly illiterate population, 65+ years, female (number)",Education Statistics
UIS.LP.AG65.M,"Elderly illiterate population, 65+ years, male (number)",Education Statistics
UIS.LPP.AG15T24,"Youth illiterate population, 15-24 years, % female",Education Statistics
UIS.LPP.AG15T99,"Adult illiterate population, 15+ years, % female",Education Statistics
UIS.LPP.AG65,"Elderly illiterate population, 65+ years, % female",Education Statistics
UIS.LR.AG15T24.F.LPIA,"Youth literacy rate, population 15-24 years, female, adjusted location parity index (LPIA)",Education Statistics
UIS.LR.AG15T24.GPIA,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",Education Statistics
UIS.LR.AG15T24.LPIA,"Youth literacy rate, population 15-24 years, adjusted location parity index (LPIA)",Education Statistics
UIS.LR.AG15T24.M.LPIA,"Youth literacy rate, population 15-24 years, male, adjusted location parity index (LPIA)",Education Statistics
UIS.LR.AG15T24.RUR,"Youth literacy rate, population 15-24 years, rural, both sexes (%)",Education Statistics
UIS.LR.AG15T24.RUR.F,"Youth literacy rate, population 15-24 years, rural, female (%)",Education Statistics
UIS.LR.AG15T24.RUR.GPIA,"Youth literacy rate, population 15-24 years, rural, adjusted gender parity index (GPIA)",Education Statistics
UIS.LR.AG15T24.RUR.M,"Youth literacy rate, population 15-24 years, rural, male (%)",Education Statistics
UIS.LR.AG15T24.URB,"Youth literacy rate, population 15-24 years, urban, both sexes (%)",Education Statistics
UIS.LR.AG15T24.URB.F,"Youth literacy rate, population 15-24 years, urban, female (%)",Education Statistics
UIS.LR.AG15T24.URB.GPIA,"Youth literacy rate, population 15-24 years, urban, adjusted gender parity index (GPIA)",Education Statistics
UIS.LR.AG15T24.URB.M,"Youth literacy rate, population 15-24 years, urban, male (%)",Education Statistics
UIS.LR.AG15T99.F.LPIA,"Adult literacy rate, population 15+ years, female, adjusted location parity index (LPIA)",Education Statistics
UIS.LR.AG15T99.GPIA,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",Education Statistics
UIS.LR.AG15T99.LPIA,"Adult literacy rate, population 15+ years, adjusted location parity index (LPIA)",Education Statistics
UIS.LR.AG15T99.M.LPIA,"Adult literacy rate, population 15+ years, male, adjusted location parity index (LPIA)",Education Statistics
UIS.LR.AG15T99.RUR,"Adult literacy rate, population 15+ years, rural, both sexes (%)",Education Statistics
UIS.LR.AG15T99.RUR.F,"Adult literacy rate, population 15+ years, rural, female (%)",Education Statistics
UIS.LR.AG15T99.RUR.GPIA,"Adult literacy rate, population 15+ years, rural, adjusted gender parity index (GPIA)",Education Statistics
UIS.LR.AG15T99.RUR.M,"Adult literacy rate, population 15+ years, rural, male (%)",Education Statistics
UIS.LR.AG15T99.URB,"Adult literacy rate, population 15+ years, urban, both sexes (%)",Education Statistics
UIS.LR.AG15T99.URB.F,"Adult literacy rate, population 15+ years, urban, female (%)",Education Statistics
UIS.LR.AG15T99.URB.GPIA,"Adult literacy rate, population 15+ years, urban, adjusted gender parity index (GPIA)",Education Statistics
UIS.LR.AG15T99.URB.M,"Adult literacy rate, population 15+ years, urban, male (%)",Education Statistics
UIS.LR.AG25T64,"Literacy rate, population 25-64 years, both sexes (%)",Education Statistics
UIS.LR.AG25T64.F,"Literacy rate, population 25-64 years, female (%)",Education Statistics
UIS.LR.AG25T64.F.LPIA,"Literacy rate, population 25-64 years, female, adjusted location parity index (LPIA)",Education Statistics
UIS.LR.AG25T64.GPIA,"Literacy rate, population 25-64 years, adjusted gender parity index (GPIA)",Education Statistics
UIS.LR.AG25T64.LPIA,"Literacy rate, population 25-64 years, adjusted location parity index (LPIA)",Education Statistics
UIS.LR.AG25T64.M,"Literacy rate, population 25-64 years, male (%)",Education Statistics
UIS.LR.AG25T64.M.LPIA,"Literacy rate, population 25-64 years, male, adjusted location parity index (LPIA)",Education Statistics
UIS.LR.AG25T64.RUR,"Literacy rate, population 25-64 years, rural, both sexes (%)",Education Statistics
UIS.LR.AG25T64.RUR.F,"Literacy rate, population 25-64 years, rural, female (%)",Education Statistics
UIS.LR.AG25T64.RUR.GPIA,"Literacy rate, population 25-64 years, rural, adjusted gender parity index (GPIA)",Education Statistics
UIS.LR.AG25T64.RUR.M,"Literacy rate, population 25-64 years, rural, male (%)",Education Statistics
UIS.LR.AG25T64.URB,"Literacy rate, population 25-64 years, urban, both sexes (%)",Education Statistics
UIS.LR.AG25T64.URB.F,"Literacy rate, population 25-64 years, urban, female (%)",Education Statistics
UIS.LR.AG25T64.URB.GPIA,"Literacy rate, population 25-64 years, urban, adjusted gender parity index (GPIA)",Education Statistics
UIS.LR.AG25T64.URB.M,"Literacy rate, population 25-64 years, urban, male (%)",Education Statistics
UIS.LR.AG65,"Elderly literacy rate, population 65+ years, both sexes (%)",Education Statistics
UIS.LR.AG65.F,"Elderly literacy rate, population 65+ years, female (%)",Education Statistics
UIS.LR.AG65.M,"Elderly literacy rate, population 65+ years, male (%)",Education Statistics
UIS.LR.AG65T99.F.LPIA,"Elderly literacy rate, population 65+ years, female, adjusted location parity index (LPIA)",Education Statistics
UIS.LR.AG65T99.GPIA,"Elderly literacy rate, population 65+ years, adjusted gender parity index (GPIA)",Education Statistics
UIS.LR.AG65T99.LPIA,"Elderly literacy rate, population 65+ years, adjusted location parity index (LPIA)",Education Statistics
UIS.LR.AG65T99.M.LPIA,"Elderly literacy rate, population 65+ years, male, adjusted location parity index (LPIA)",Education Statistics
UIS.LR.AG65T99.RUR,"Elderly literacy rate, population 65+ years, rural, both sexes (%)",Education Statistics
UIS.LR.AG65T99.RUR.F,"Elderly literacy rate, population 65+ years, rural, female (%)",Education Statistics
UIS.LR.AG65T99.RUR.GPIA,"Elderly literacy rate, population 65+ years, rural, adjusted gender parity index (GPIA)",Education Statistics
UIS.LR.AG65T99.RUR.M,"Elderly literacy rate, population 65+ years, rural, male (%)",Education Statistics
UIS.LR.AG65T99.URB,"Elderly literacy rate, population 65+ years, urban, both sexes (%)",Education Statistics
UIS.LR.AG65T99.URB.F,"Elderly literacy rate, population 65+ years, urban, female (%)",Education Statistics
UIS.LR.AG65T99.URB.GPIA,"Elderly literacy rate, population 65+ years, urban, adjusted gender parity index (GPIA)",Education Statistics
UIS.LR.AG65T99.URB.M,"Elderly literacy rate, population 65+ years, urban, male (%)",Education Statistics
UIS.MATH.G2T3,"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, both sexes (%)",Education Statistics
UIS.MATH.G2T3.F,"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, female (%)",Education Statistics
UIS.MATH.G2T3.GPIA,"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, adjusted gender parity index (GPIA)",Education Statistics
UIS.MATH.G2T3.HIGHSES,"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, very affluent socioeconomic background, both sexes (%)",Education Statistics
UIS.MATH.G2T3.LANGTEST,"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, spoke the language of the test at home, both sexes (%)",Education Statistics
UIS.MATH.G2T3.LOWSES,"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, very poor socioeconomic background, both sexes (%)",Education Statistics
UIS.MATH.G2T3.LPIA,"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, adjusted location parity index (LPIA)",Education Statistics
UIS.MATH.G2T3.LTPIA,"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, adjusted speaks language of the test parity index (LTPIA)",Education Statistics
UIS.MATH.G2T3.M,"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, male (%)",Education Statistics
UIS.MATH.G2T3.NATIVE,"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, non-immigrant background, both sexes (%)",Education Statistics
UIS.MATH.G2T3.NONLANGTEST,"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, did not speak the language of the test at home, both sexes (%)",Education Statistics
UIS.MATH.G2T3.NONNATIVE,"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, immigrant background, both sexes (%)",Education Statistics
UIS.MATH.G2T3.NPIA,"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, adjusted native parity index (NPIA)",Education Statistics
UIS.MATH.G2T3.RURAL,"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, rural areas, both sexes (%)",Education Statistics
UIS.MATH.G2T3.URBAN,"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, urban areas, both sexes (%)",Education Statistics
UIS.MATH.G2T3.WPIA,"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, adjusted wealth parity index (WPIA)",Education Statistics
UIS.MATH.LOWERSEC,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, both sexes (%)",Education Statistics
UIS.MATH.LOWERSEC.F,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, female (%)",Education Statistics
UIS.MATH.LOWERSEC.GPIA,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, adjusted gender parity index (GPIA)",Education Statistics
UIS.MATH.LOWERSEC.HIGHSES,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, very affluent socioeconomic background, both sexes (%)",Education Statistics
UIS.MATH.LOWERSEC.LANGTEST,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, spoke the language of the test at home, both sexes (%)",Education Statistics
UIS.MATH.LOWERSEC.LOWSES,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, very poor socioeconomic background, both sexes (%)",Education Statistics
UIS.MATH.LOWERSEC.LPIA,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, adjusted location parity index (LPIA)",Education Statistics
UIS.MATH.LOWERSEC.LTPIA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, adjusted speaks language of the test parity index (LTPIA)",Education Statistics
UIS.MATH.LOWERSEC.M,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, male (%)",Education Statistics
UIS.MATH.LOWERSEC.NATIVE,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, non-immigrant background, both sexes (%)",Education Statistics
UIS.MATH.LOWERSEC.NONLANGTEST,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, did not speak the language of the test at home, both sexes (%)",Education Statistics
UIS.MATH.LOWERSEC.NONNATIVE,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, immigrant background, both sexes (%)",Education Statistics
UIS.MATH.LOWERSEC.NPIA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, adjusted native parity index (NPIA)",Education Statistics
UIS.MATH.LOWERSEC.RURAL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, rural areas, both sexes (%)",Education Statistics
UIS.MATH.LOWERSEC.URBAN,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, urban areas, both sexes (%)",Education Statistics
UIS.MATH.LOWERSEC.WPIA,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, adjusted wealth parity index (WPIA)",Education Statistics
UIS.MATH.PRIMARY,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, both sexes (%)",Education Statistics
UIS.MATH.PRIMARY.F,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, female (%)",Education Statistics
UIS.MATH.PRIMARY.GPIA,"Proportion of students at the end of primary achieving at least a minimum proficiency level in mathematics, adjusted gender parity index (GPIA)",Education Statistics
UIS.MATH.PRIMARY.HIGHSES,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, very affluent socioeconomic background, both sexes (%)",Education Statistics
UIS.MATH.PRIMARY.LANGTEST,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, spoke the language of the test at home, both sexes (%)",Education Statistics
UIS.MATH.PRIMARY.LOWSES,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, very poor socioeconomic background, both sexes (%)",Education Statistics
UIS.MATH.PRIMARY.LPIA,"Proportion of students at the end of primary achieving at least a minimum proficiency level in mathematics, adjusted location parity index (LPIA)",Education Statistics
UIS.MATH.PRIMARY.LTPIA,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, adjusted speaks language of the test parity index (LTPIA)",Education Statistics
UIS.MATH.PRIMARY.M,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, male (%)",Education Statistics
UIS.MATH.PRIMARY.NATIVE,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, non-immigrant background, both sexes (%)",Education Statistics
UIS.MATH.PRIMARY.NONLANGTEST,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, did not speak the language of the test at home, both sexes (%)",Education Statistics
UIS.MATH.PRIMARY.NONNATIVE,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, immigrant background, both sexes (%)",Education Statistics
UIS.MATH.PRIMARY.NPIA,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, adjusted native parity index (NPIA)",Education Statistics
UIS.MATH.PRIMARY.RURAL,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, rural areas, both sexes (%)",Education Statistics
UIS.MATH.PRIMARY.URBAN,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, urban areas, both sexes (%)",Education Statistics
UIS.MATH.PRIMARY.WPIA,"Proportion of students at the end of primary achieving at least a minimum proficiency level in mathematics, adjusted wealth parity index (WPIA)",Education Statistics
UIS.MENF.56,"Net flow of internationally mobile students (inbound - outbound), both sexes (number)",Education Statistics
UIS.MENFR.56,"Net flow ratio of internationally mobile students (inbound - outbound), both sexes (%)",Education Statistics
UIS.MS.56.F,"Total inbound internationally mobile students, female (number)",Education Statistics
UIS.MS.56.M,"Total inbound internationally mobile students, male (number)",Education Statistics
UIS.MS.56.T,"Total inbound internationally mobile students, both sexes (number)",Education Statistics
UIS.MSEP.56,"Inbound mobility rate, both sexes (%)",Education Statistics
UIS.MSEP.56.F,"Inbound mobility rate, female (%)",Education Statistics
UIS.MSEP.56.M,"Inbound mobility rate, male (%)",Education Statistics
UIS.N.ATTACKS,"Number of attacks on students, personnel and institutions",Education Statistics
UIS.NARA.AGM1,"Adjusted net attendance rate, one year before the official primary entry age, both sexes (%)",Education Statistics
UIS.NARA.AGM1.F,"Adjusted net attendance rate, one year before the official primary entry age, female (%)",Education Statistics
UIS.NARA.AGM1.F.LPIA,"Adjusted net attendance rate, one year before the official primary entry age, female, adjusted location parity index (LPIA)",Education Statistics
UIS.NARA.AGM1.F.WPIA,"Adjusted net attendance rate, one year before the official primary entry age, female, adjusted wealth parity index (WPIA)",Education Statistics
UIS.NARA.AGM1.GPIA,"Adjusted net attendance rate, one year before the official primary entry age, adjusted gender parity index (GPIA)",Education Statistics
UIS.NARA.AGM1.LPIA,"Adjusted net attendance rate, one year before the official primary entry age, adjusted location parity index (LPIA)",Education Statistics
UIS.NARA.AGM1.M,"Adjusted net attendance rate, one year before the official primary entry age, male (%)",Education Statistics
UIS.NARA.AGM1.M.LPIA,"Adjusted net attendance rate, one year before the official primary entry age, male, adjusted location parity index (LPIA)",Education Statistics
UIS.NARA.AGM1.M.WPIA,"Adjusted net attendance rate, one year before the official primary entry age, male, adjusted wealth parity index (WPIA)",Education Statistics
UIS.NARA.AGM1.Q1,"Adjusted net attendance rate, one year before the official primary entry age, poorest quintile, both sexes (%)",Education Statistics
UIS.NARA.AGM1.Q1.F,"Adjusted net attendance rate, one year before the official primary entry age, poorest quintile, female (%)",Education Statistics
UIS.NARA.AGM1.Q1.F.LPIA,"Adjusted net attendance rate, one year before the official primary entry age, poorest quintile, female, adjusted location parity index (LPIA)",Education Statistics
UIS.NARA.AGM1.Q1.GPIA,"Adjusted net attendance rate, one year before the official primary entry age, poorest quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NARA.AGM1.Q1.LPIA,"Adjusted net attendance rate, one year before the official primary entry age, poorest quintile, adjusted location parity index (LPIA)",Education Statistics
UIS.NARA.AGM1.Q1.M,"Adjusted net attendance rate, one year before the official primary entry age, poorest quintile, male (%)",Education Statistics
UIS.NARA.AGM1.Q1.M.LPIA,"Adjusted net attendance rate, one year before the official primary entry age, poorest quintile, male, adjusted location parity index (LPIA)",Education Statistics
UIS.NARA.AGM1.Q2,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, both sexes (%)",Education Statistics
UIS.NARA.AGM1.Q2.F,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, female (%)",Education Statistics
UIS.NARA.AGM1.Q2.F.LPIA,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, female, adjusted location parity index (LPIA)",Education Statistics
UIS.NARA.AGM1.Q2.GPIA,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NARA.AGM1.Q2.LPIA,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, adjusted location parity index (LPIA)",Education Statistics
UIS.NARA.AGM1.Q2.M,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, male (%)",Education Statistics
UIS.NARA.AGM1.Q2.M.LPIA,"Adjusted net attendance rate, one year before the official primary entry age, second quintile, male, adjusted location parity index (LPIA)",Education Statistics
UIS.NARA.AGM1.Q3,"Adjusted net attendance rate, one year before the official primary entry age, middle quintile, both sexes (%)",Education Statistics
UIS.NARA.AGM1.Q3.F,"Adjusted net attendance rate, one year before the official primary entry age, middle quintile, female (%)",Education Statistics
UIS.NARA.AGM1.Q3.F.LPIA,"Adjusted net attendance rate, one year before the official primary entry age, middle quintile, female, adjusted location parity index (LPIA)",Education Statistics
UIS.NARA.AGM1.Q3.GPIA,"Adjusted net attendance rate, one year before the official primary entry age, middle quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NARA.AGM1.Q3.LPIA,"Adjusted net attendance rate, one year before the official primary entry age, middle quintile, adjusted location parity index (LPIA)",Education Statistics
UIS.NARA.AGM1.Q3.M,"Adjusted net attendance rate, one year before the official primary entry age, middle quintile, male (%)",Education Statistics
UIS.NARA.AGM1.Q3.M.LPIA,"Adjusted net attendance rate, one year before the official primary entry age, middle quintile, male, adjusted location parity index (LPIA)",Education Statistics
UIS.NARA.AGM1.Q4,"Adjusted net attendance rate, one year before the official primary entry age, fourth quintile, both sexes (%)",Education Statistics
UIS.NARA.AGM1.Q4.F,"Adjusted net attendance rate, one year before the official primary entry age, fourth quintile, female (%)",Education Statistics
UIS.NARA.AGM1.Q4.F.LPIA,"Adjusted net attendance rate, one year before the official primary entry age, fourth quintile, female, adjusted location parity index (LPIA)",Education Statistics
UIS.NARA.AGM1.Q4.GPIA,"Adjusted net attendance rate, one year before the official primary entry age, fourth quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NARA.AGM1.Q4.LPIA,"Adjusted net attendance rate, one year before the official primary entry age, fourth quintile, adjusted location parity index (LPIA)",Education Statistics
UIS.NARA.AGM1.Q4.M,"Adjusted net attendance rate, one year before the official primary entry age, fourth quintile, male (%)",Education Statistics
UIS.NARA.AGM1.Q4.M.LPIA,"Adjusted net attendance rate, one year before the official primary entry age, fourth quintile, male, adjusted location parity index (LPIA)",Education Statistics
UIS.NARA.AGM1.Q5,"Adjusted net attendance rate, one year before the official primary entry age, richest quintile, both sexes (%)",Education Statistics
UIS.NARA.AGM1.Q5.F,"Adjusted net attendance rate, one year before the official primary entry age, richest quintile, female (%)",Education Statistics
UIS.NARA.AGM1.Q5.F.LPIA,"Adjusted net attendance rate, one year before the official primary entry age, richest quintile, female, adjusted location parity index (LPIA)",Education Statistics
UIS.NARA.AGM1.Q5.GPIA,"Adjusted net attendance rate, one year before the official primary entry age, richest quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NARA.AGM1.Q5.LPIA,"Adjusted net attendance rate, one year before the official primary entry age, richest quintile, adjusted location parity index (LPIA)",Education Statistics
UIS.NARA.AGM1.Q5.M,"Adjusted net attendance rate, one year before the official primary entry age, richest quintile, male (%)",Education Statistics
UIS.NARA.AGM1.Q5.M.LPIA,"Adjusted net attendance rate, one year before the official primary entry age, richest quintile, male, adjusted location parity index (LPIA)",Education Statistics
UIS.NARA.AGM1.RUR,"Adjusted net attendance rate, one year before the official primary entry age, rural, both sexes (%)",Education Statistics
UIS.NARA.AGM1.RUR.F,"Adjusted net attendance rate, one year before the official primary entry age, rural, female (%)",Education Statistics
UIS.NARA.AGM1.RUR.F.WPIA,"Adjusted net attendance rate, one year before the official primary entry age, rural, female, adjusted wealth parity index (WPIA)",Education Statistics
UIS.NARA.AGM1.RUR.GPIA,"Adjusted net attendance rate, one year before the official primary entry age, rural, adjusted gender parity index (GPIA)",Education Statistics
UIS.NARA.AGM1.RUR.M,"Adjusted net attendance rate, one year before the official primary entry age, rural, male (%)",Education Statistics
UIS.NARA.AGM1.RUR.M.WPIA,"Adjusted net attendance rate, one year before the official primary entry age, rural, male, adjusted wealth parity index (WPIA)",Education Statistics
UIS.NARA.AGM1.RUR.Q1,"Adjusted net attendance rate, one year before the official primary entry age, rural, poorest quintile, both sexes (%)",Education Statistics
UIS.NARA.AGM1.RUR.Q1.F,"Adjusted net attendance rate, one year before the official primary entry age, rural, poorest quintile, female (%)",Education Statistics
UIS.NARA.AGM1.RUR.Q1.GPIA,"Adjusted net attendance rate, one year before the official primary entry age, rural, poorest quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NARA.AGM1.RUR.Q1.M,"Adjusted net attendance rate, one year before the official primary entry age, rural, poorest quintile, male (%)",Education Statistics
UIS.NARA.AGM1.RUR.Q2,"Adjusted net attendance rate, one year before the official primary entry age, rural, second quintile, both sexes (%)",Education Statistics
UIS.NARA.AGM1.RUR.Q2.F,"Adjusted net attendance rate, one year before the official primary entry age, rural, second quintile, female (%)",Education Statistics
UIS.NARA.AGM1.RUR.Q2.GPIA,"Adjusted net attendance rate, one year before the official primary entry age, rural, second quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NARA.AGM1.RUR.Q2.M,"Adjusted net attendance rate, one year before the official primary entry age, rural, second quintile, male (%)",Education Statistics
UIS.NARA.AGM1.RUR.Q3,"Adjusted net attendance rate, one year before the official primary entry age, rural, middle quintile, both sexes (%)",Education Statistics
UIS.NARA.AGM1.RUR.Q3.F,"Adjusted net attendance rate, one year before the official primary entry age, rural, middle quintile, female (%)",Education Statistics
UIS.NARA.AGM1.RUR.Q3.GPIA,"Adjusted net attendance rate, one year before the official primary entry age, rural, middle quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NARA.AGM1.RUR.Q3.M,"Adjusted net attendance rate, one year before the official primary entry age, rural, middle quintile, male (%)",Education Statistics
UIS.NARA.AGM1.RUR.Q4,"Adjusted net attendance rate, one year before the official primary entry age, rural, fourth quintile, both sexes (%)",Education Statistics
UIS.NARA.AGM1.RUR.Q4.F,"Adjusted net attendance rate, one year before the official primary entry age, rural, fourth quintile, female (%)",Education Statistics
UIS.NARA.AGM1.RUR.Q4.GPIA,"Adjusted net attendance rate, one year before the official primary entry age, rural, fourth quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NARA.AGM1.RUR.Q4.M,"Adjusted net attendance rate, one year before the official primary entry age, rural, fourth quintile, male (%)",Education Statistics
UIS.NARA.AGM1.RUR.Q5,"Adjusted net attendance rate, one year before the official primary entry age, rural, richest quintile, both sexes (%)",Education Statistics
UIS.NARA.AGM1.RUR.Q5.F,"Adjusted net attendance rate, one year before the official primary entry age, rural, richest quintile, female (%)",Education Statistics
UIS.NARA.AGM1.RUR.Q5.GPIA,"Adjusted net attendance rate, one year before the official primary entry age, rural, richest quintile, adjusted gender parity index (GPIA)",Education Statistics
UIS.NARA.AGM1.RUR.Q5.M,"Adjusted net attendance rate, one year before the official primary entry age, rural, richest quintile, male (%)",Education Statistics
UIS.NARA.AGM1.RUR.WPIA,"Adjusted net attendance rate, one year before the official primary entry age, rural, adjusted wealth parity index (WPIA)",Education Statistics
